UNIQUE_KEY;Nom_usuel;Prenom_usuel;Titre_usuel;Sexe;Nationalite;Date_naissance_recherche;Lieu_naissance;Date_deces_recherche;Lieu_deces;Profession;Commentaire biographique;Programme;Etat_avancement_saisie
62700;Longpérier;Adrien de;;masculin;"France;";1816;Paris;1882;Paris;conservateur de musée;;"Documents d'archives et documents photographiques de la Bibliothèque de l'Institut national d'histoire de l'art - INHA;Répertoire des ventes d'antiques en France au XIXe siècle - INHA;Digital Muret - INHA;";Publiée
162752;Lorat ?;Alfred;;masculin;;;;;;collectionneur;Ce nom apparaît sur le procès-verbal de la vente Pourtalès en 1865. La lecture est incertaine. Une seule occurrence.;"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";Publiée
165841;Loreau ?;;;inconnu;;;;;;collectionneur;Ce nom apparaît à plusieurs reprises sur le PV de la vente Paravey en 1879, suivi d'une adresse (11 bis rue de Milan, Paris). Il n'est pas identifié à ce stade de nos recherches et l'orthographe même est incertain : il varie entre Loreau et Loreau, voire Horeau.;"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";En cours de saisie
144937;Lorne;Alfred;;masculin;;;;Avant 1844;;collectionneur;"Alfred Lorne réunit à Sens un cabinet d??uvres antiques (vases, bronzes, verres, monnaies...) et modernes (émaux, meubles, armes, tableaux), de spécimens naturels (collections minéralogiques, ornithologique et conchyliologique) et d' ""une foule d'objets rares recueillis par tous les points de la France et de l'étranger."" (Cabinet... 1837). En 1844, ses héritiers firent don d'au moins une partie de ses collections au musée de Sens, dont une tête maori restituée à la Nouvelle-Zélande en 2012, et peut-être rapportée en France par Dumont d'Urville en 1827.";"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";Publiée
161928;Ludre;Auguste Gabriel Barthélémy;vicomte de;masculin;;30 septembre 1800 (8 Vendémiaire An 9);;20 janvier 1864;;;;"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";En cours de saisie
3924;Luynes;Honoré d'Albert;duc de;masculin;"France;";15 décembre 1802 (24 Frimaire An 11);Paris;15 décembre 1867;Rome;numismate;Honoré d?Albert, duc de Luynes, est issu d?une grande et riche famille de la noblesse française . S'il occupe des fonctions politiques jusqu'en 1851, c?est son importante activité liée au monde des arts et de l?archéologie qui l?a fait entrer dans la postérité. Dès son plus jeune âge, cet homme discret et travailleur se passionne pour l?Antiquité à travers l?histoire, l?archéologie et la numismatique. Il se lie vite aux grands noms de l?archéologie européenne : il participe ainsi à Rome à la création en 1829 de l?Institut de correspondance archéologique allemand et rédige dès cette date de nombreux articles de grande qualité, aussi bien en numismatique que sur les interprétations mythologiques des ?uvres antiques, qui lui valent d?être élu membre libre de l?Académie des Inscriptions et des Belles-Lettres en 1830. En 1836, il finance la création de la section française de l?Institut qui publie les Nouvelles annales de l?Institut archéologique section française. Il effectue tout au long de sa vie de nombreux voyages, souvent en Italie, mais aussi en Grèce, en Égypte, en mer Morte, qui lui permettent de parfaire ses connaissances archéologiques. À ces occasions notamment, il constitue une très belle collection d?archéologie et de numismatique antiques, auprès de collectionneurs, lors de ventes, ou directement sur les sites. Le duc continue aussi le cabinet d?histoire naturelle de sa famille, dans la lignée de la pensée encyclopédique du XVIIIe siècle qui allie sciences humaines et naturelles. Toutes ces ?uvres sont exposées dans son somptueux hôtel particulier de Paris et dans son château de Dampierre (Yvelines). Le duc a toujours largement ouvert sa collection aux amateurs et spécialistes et, en 1862, il en fait don au Cabinet des Médailles de la Bibliothèque nationale afin qu?elle puisse être accessible au plus grand nombre. Elle est composée de près de 7000 monnaies et d?un millier d??uvres antiques. Le duc de Luynes fut également toute sa vie un grand mécène : désireux de servir la création contemporaine et les progrès des sciences et des arts, il finance notamment de nombreuses publications et recherches. Il s?intéresse aux nouvelles inventions et crée en 1856 un prix avec la société française de Photographie. Enfin, les travaux qu?il entreprend à Dampierre dans les années 1840, confiés à Félix Duban, sont l?occasion de faire intervenir peintres et sculpteurs autour de Jean-Auguste-Dominique Ingres, et il passe de nombreuses commandes aux orfèvres et bijoutiers de son temps.;"Documents d'archives et documents photographiques de la Bibliothèque de l'Institut national d'histoire de l'art - INHA;Livres français d'architecture (1512-1914) - INHA;Répertoire des ventes d'antiques en France au XIXe siècle - INHA;Digital Muret - INHA;";Publiée
113200;Maciet;Jules;;masculin;"France;";13 novembre 1846;Paris;15 janvier 1911;;collectionneur;Amateur d'art et collectionneur d'images;"Guide des archives de l?art conservées en France (XIXe-XXIe siècles), GAAEL - INHA;Documents d'archives et documents photographiques de la Bibliothèque de l'Institut national d'histoire de l'art - INHA;Les sculptures allemandes dans les collections publiques françaises (vers 1450-1530), bois et bois polychromé - INHA / Musée du Louvre;";Publiée
142387;Magnoncour;Flavien de;;masculin;"France;";24 décembre 1800 (3 Nivôse An 9);Dole;29 décembre 1875;Paris;collectionneur;"Flavien de Magnoncour est né dans une ancienne et très riche famille noble de Franche-Comté. S'il a hérité de sa famille des collections de livres, manuscrits, tableaux, monnaies et estampes, un voyage en Italie, imposé par des problèmes de santé, en 1832-1834, est le point de départ d'une collection archéologique de vases, principalement, et de bronzes antiques. Dans les années qui suivent, F. de Magnoncour continue à enrichir ses différents fonds ; pour les antiques, il acquiert de manière importante dans les ventes Durand en 1836 et Canino en 1837. Toutefois, son intérêt pour les antiques semble de courte durée, puisqu'il vend sa collection (de manière anonyme) en 1839. La vente de ses autres collections dans les années qui suivent, ses déboires en justice, puis la liquidation judiciaire de son domaine de Frasne en 1862 brossent le portrait d'une piètre investisseur, vivant sans doute au-dessus de ses moyens. Ses différentes collections montrent toutefois une réelle qualité, témoin de son goût et de son cadre de vie.";"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;Histoire des vases grecs (1700-1850) - INHA;";Publiée
164996;Maignan;Albert;;masculin;;1845;Beaumont-sur-Sarthe;1906;Saint-Prix;peintre;;"Les sculptures allemandes dans les collections publiques françaises (vers 1450-1530), bois et bois polychromé - INHA / Musée du Louvre;";En cours de saisie
147482;Maigre;;;inconnu;;19e siècle;;19e siècle;;;;"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";Publiée
147621;Mainvielle-Fodor;Joséphine;;féminin;;1789;;1870;;cantatrice;Joséphine Mainvielle-Fodor est la fille du compositeur et violoniste Joseph Fodor (1751-1828) et de son épouse Geneviève Marmet, demoiselle de compagnie de la duchesse de Montmorency. En 1794, la famille quitte Paris pour la Hollande, avant de s'installer à Saint-Petersbourg. En 1812, elle épouse le comédien français Jean-Baptiste Tharaud-Mainvielle, qui travaille au service de la cour de Russie. Sa carrière l'amène à chanter à Paris en 1815, à Londres entre 1816 et 1818, à Venise en 1819, puis à nouveau à Paris entre 1820 et 1822. Elle est ensuite engagée par M. Barbaja, entrepreneur des théâtres de Naples et de Vienne, avant de retourner à Paris en 1825. En 1828, suite à une maladie et un conflit entraînant des problèmes financiers, Joséphine Mainvielle-Fodor retourne en Italie (Gazette des tribunaux, Journal de jurisprudence et des débats judiciaires, n°777, 2 février 1828). C'est à cette occasion qu'elle vend sa collection. Elle fait sa dernière apparition sur scène à Bordeaux en 1833. En 1857, elle publie ses Réflexions et conseils sur l'art du chant.;"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";Publiée
161957;Malard;;;inconnu;;19e siècle;;19e siècle;;;;"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";En cours de saisie
162789;Malinot;;;inconnu;;;;;;collectionneur;Le nom apparaît lors des ventes Pourtalès et Janzé en 1865 et 1866, parfois difficile à lire : Molinet, Molinas, Malinot, Malinet. Les dernières mentions des lots 559 et 561 du PV de la vente Janzé sont les plus lisibles.;"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";Publiée
162784;Mangan;;;inconnu;;;;;;collectionneur;;"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";Publiée
136668;Mannheim;Sigismond;;masculin;"Allemagne;France;";1789;Francfort-sur-le-Main;1880;Paris;expert;D'origine allemande, Sigismond Manheim (1789-1880), est naturalisé français en 1848. Il est à la fois bijoutier, marchand de curiosités et expert en ventes aux enchères publiques. Installé à Paris dès 1815, dans un premier temps au Palais Royal (n° 128, galerie de Valois) puis à partir de 1841 au 10 rue de la Paix, il collabore dans les années 1840 à 1860 avec les commissaires-priseurs Bonnefons de Lavialle, Nicolas Ridel et Charles Pillet, et participe à la création de l'Hôtel Drouot en 1852. Il travaille à partir des années 1850 avec son fils Charles Manheim (1833-1910) et prend sa retraite en 1868. Ses fonctions précises et son adresse au Palais Royal sont notamment données par le rapport de la Cour des Pairs de 1841 sur l'attentat de Darmès visant Louis-Philippe (15 octobre 1840), où Mannheim fut entendu en tant que témoin, identifiant l'arme de l'attentat raté vue à la vente faite par le commissaire-priseur M. Debergue en 1839. Il meurt le 1er octobre 1880 à Paris, où il est enterré au Cimetière du Père-Lachaise (7ème division). Sigismond Mannheim achète des antiquités aux ventes Beugnot (1840) et Dubois (1847). De son vivant, une vente de sa collection personnelle, qui ne compte aucune antiquité, a lieu à Drouot les 23 et 24 décembre 1867, dont le catalogue est rédigé par son fils.;"Documents d'archives et documents photographiques de la Bibliothèque de l'Institut national d'histoire de l'art - INHA;Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";Publiée
165848;Marc;;;masculin;"France;";;;;;collectionneur;"Le nom Marc et l'adresse 6 rue de la Grange-Batelière (Paris) permettent d'identifier un monsieur Marc, avoué de 1ère instance, qui apparaît à cette adresse en 1879 dans l'Almanach de Paris, et dans une annonce de vente judiciaire de la Gazette des Tribunaux, le 10 juin 1868, comme ""successeur de M. Poupinel"".";"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";En cours de saisie
78670;Marchebeus;Jean;;masculin;;14 décembre 1782;Bordeaux;1860;;;"Biographie rédigée par Marie-Laure Crosnier Leconte : Matricule de l'Ecole des Beaux-Arts : 180. Jean Marchebeus (dit Bienaimé), né à Bordeaux (Gironde) le 14 décembre 1782, élève de Maximilien Hurtault, admis le 25 avril 1811, son dossier d'élève manque, le registre matricule AJ/52/237 comporte la mention ""30 ans 14 décembre 1812"" (architecte à Paris; architecte du gouvernement; constructions particulières à Paris; membre de la Société centrale des architectes de 1840 à 1853; décoration étrangère; mort en 1860; Delaire; N.B. il y a pourtant aux Archives nationales de France, AJ13 531, une lettre signé Marchebeus, 34 rue de Chabrol, Paris, et datée du 9 octobre 1861: est dans le besoin et a proposé à Charles Garnier un mécanisme pour les transports de décors)";"Dictionnaire des élèves architectes de l?École des beaux-arts de Paris (1800-1968) - INHA;Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";Publiée
164991;Marcus;Marguerite;;féminin;;;;1982;;;;"Les sculptures allemandes dans les collections publiques françaises (vers 1450-1530), bois et bois polychromé - INHA / Musée du Louvre;";En cours de saisie
162753;Margolies ? Magisfer ?;;;inconnu;;;;;;collectionneur;Ce nom apparaît sur le procès-verbal de la vente Pourtalès en 1865. La lecture est incertaine. Une seule occurrence.;"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";Publiée
145243;Marguet;;;inconnu;;19e siècle;;19e siècle;;;;"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";Publiée
163671;Marie;Pierre;;masculin;"France;";1853;Paris;1940;Cannes;collectionneur;;"Les sculptures allemandes dans les collections publiques françaises (vers 1450-1530), bois et bois polychromé - INHA / Musée du Louvre;";En cours de saisie
164718;Marquise Gianmartino Arconati Visconti, née Marie Peyrat;Marie;;féminin;;1840;;1923;;;;"Les sculptures allemandes dans les collections publiques françaises (vers 1450-1530), bois et bois polychromé - INHA / Musée du Louvre;";En cours de saisie
145215;Mathieu;;;inconnu;;19e siècle;;19e siècle;;;;"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";Publiée
161288;Maury;;chevalier de;masculin;;19e siècle;;19e siècle;;;L'adresse de Monsieur le chevalier de Maury est donnée dans le PV de la vente Durand (1836).;"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";En cours de saisie
158652;Mayor;Mathias;;masculin;;1775;;1847;;médecin;;"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";Publiée
161249;Mazé;Nicolas;;masculin;;18e siècle;;1860;;libraire;Semble avoir exercé à Paris à partir de 1805 en association avec le libraire Maximilian Samson Friedrich Schöll. En septembre 1836, dans la Bibliographie de la France est publiée l'acquisition du fond de Nicolas Mazé par Louis Bourgeois-Mazé son fils.;"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";En cours de saisie
163664;Mège;Élisabeth;;féminin;;1881;Paris;1958;Paris;;;"Les sculptures allemandes dans les collections publiques françaises (vers 1450-1530), bois et bois polychromé - INHA / Musée du Louvre;Les sculptures allemandes dans les collections publiques françaises (vers 1450-1530), bois et bois polychromé - INHA / Musée du Louvre;";En cours de saisie
